UserID,Mood,Engagement,EngagementDelta,Reflection,Domain,Skills,Experience,Availability,TrueSupport,sentiment_compound,sentiment_neg,sentiment_pos,negative_word_freq,academic_signal,withdrawal_signal,motivation_signal,text_length_norm,emotional_score,academic_score,motivational_score,PredictedSupport,SupportConfidence
User_0309,8.8,0.63,0.19,Had a normal day. Nothing special to report.,Literature,"Problem Solving, Python, Data Analysis, Project Management, Statistics",Beginner,"Morning, Weekends, Flexible",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0310,5.2,0.44,-0.12,I need a push to stay consistent with my goals.,Biology,"Communication, Programming",Beginner,"Night, Flexible",Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1667,0.0,2.0,6.5,Motivational,0.65
User_0311,4.3,0.25,-0.03,I lack the energy to begin my tasks even though I understand them.,Psychology,"Project Management, Programming, Presentation, Time Management",Intermediate,"Morning, Weekends",Motivational,-0.0,0.0,0.0,0.0,0.1429,0.0,0.1429,0.2333,0.0,5.0,5.5,Motivational,0.55
User_0312,4.6,0.54,-0.11,I keep procrastinating and need someone to hold me accountable.,Engineering,"Research, Data Analysis, Project Management, Critical Thinking",Intermediate,Afternoon,Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0.0,2.0,6.5,Motivational,0.65
User_0313,1.6,0.3,-0.06,I don't feel motivated at all and keep withdrawing from activities.,Data Science,"Project Management, Critical Thinking, Statistics, Communication, Time Management",Beginner,Evening,Emotional,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,3.0,3.0,2.0,Emotional,0.3
User_0314,5.0,0.26,-0.12,I need help organizing my study plan and understanding the material.,Engineering,"Communication, Machine Learning",Advanced,Afternoon,Academic,-0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2333,1.5,8.0,3.0,Academic,0.8
User_0315,4.3,0.51,0.03,I have the knowledge but struggle with execution and drive.,Business,"Writing, Python, Problem Solving, Research, Presentation",Advanced,"Flexible, Night, Evening",Motivational,-0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.1333,0.0,2.0,6.5,Motivational,0.65
User_0316,9.6,0.68,0.15,Had a normal day. Nothing special to report.,Business,"Leadership, Critical Thinking, Statistics, Writing",Intermediate,"Weekends, Morning, Evening",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0317,2.7,0.29,-0.05,I'm feeling burnt out and emotionally drained.,Computer Science,"Teamwork, Machine Learning",Beginner,"Night, Weekends, Afternoon",Emotional,-1.0,0.4,0.0,0.4,0.0,0.0,0.0,0.1667,7.0,3.0,1.0,Emotional,0.7
User_0318,4.7,0.33,-0.12,I need help organizing my study plan and understanding the material.,Business,"Research, Programming, Machine Learning, Presentation, Communication",Beginner,Night,Academic,-0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2333,1.5,7.0,3.0,Academic,0.7
User_0319,4.2,0.32,-0.24,I need a study partner who can explain things differently.,Physics,"Writing, Machine Learning, Teamwork",Beginner,"Afternoon, Night, Evening",Academic,-0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.2,1.5,7.0,3.0,Academic,0.7
User_0320,3.6,0.38,-0.23,I can't grasp the mathematical concepts no matter how hard I try.,Computer Science,"Critical Thinking, Programming, Problem Solving",Beginner,"Night, Flexible",Academic,-0.5716,0.1429,0.0,0.1429,0.1429,0.0,0.0,0.2333,6.0,7.0,0.0,Academic,0.7
User_0321,4.9,0.57,-0.05,"I feel neutral — not bad, just stuck and unmotivated.",Education,"Data Analysis, Project Management, Time Management",Advanced,"Weekends, Morning",Motivational,-0.8,0.2,0.0,0.2,0.0,0.0,0.4,0.1667,4.0,0.0,6.5,Motivational,0.65
User_0322,5.3,0.35,-0.12,I keep procrastinating and need someone to hold me accountable.,Physics,"Time Management, Machine Learning, Python, Critical Thinking, Writing",Beginner,"Afternoon, Flexible",Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0.0,6.0,4.5,Academic,0.6
User_0323,5.7,0.42,-0.03,I need a push to stay consistent with my goals.,Education,"Project Management, Research",Expert,"Evening, Morning",Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1667,0.0,0.0,7.5,Motivational,0.75
User_0324,1.2,0.19,-0.25,Today was hard. I felt very lonely and couldn't concentrate.,Engineering,"Writing, Machine Learning",Intermediate,"Afternoon, Flexible, Morning",Emotional,-1.0,0.3333,0.0,0.3333,0.0,0.1667,0.0,0.2,10.0,5.0,0.0,Emotional,1.0
User_0325,3.5,0.31,-0.1,I've been struggling with anxiety and can't focus on anything.,Biology,"Research, Leadership",Intermediate,"Night, Flexible, Afternoon",Emotional,-0.6668,0.1667,0.0,0.1667,0.0,0.0,0.0,0.2,7.0,3.0,1.0,Emotional,0.7
User_0326,5.0,0.29,-0.11,I need a push to stay consistent with my goals.,Psychology,"Time Management, Leadership, Machine Learning, Programming",Expert,Afternoon,Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1667,1.5,6.0,4.5,Academic,0.6
User_0327,4.9,0.2,-0.13,I'm struggling to understand the core concepts in my coursework.,Education,"Writing, Leadership",Beginner,"Weekends, Morning, Flexible",Academic,-0.6668,0.1667,0.0,0.1667,0.5,0.0,0.0,0.2,5.5,7.0,2.0,Academic,0.7
User_0328,7.4,0.92,0.18,Had a normal day. Nothing special to report.,Data Science,"Problem Solving, Teamwork, Python, Presentation, Critical Thinking",Expert,"Afternoon, Night",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0329,7.0,0.6,0.15,Things are going okay. Just checking in today.,Psychology,"Leadership, Programming, Research, Statistics",Expert,"Weekends, Flexible",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,5.0,Motivational,0.5
User_0330,2.2,0.14,-0.19,I'm really stressed and feeling disconnected from everyone.,Data Science,"Data Analysis, Project Management",Advanced,Flexible,Emotional,-1.0,0.2857,0.0,0.2857,0.0,0.1429,0.0,0.2333,10.0,5.0,0.0,Emotional,1.0
User_0331,4.4,0.45,-0.05,I need someone to inspire me and keep me on track.,Data Science,"Machine Learning, Problem Solving, Time Management, Communication, Project Management",Expert,"Afternoon, Night",Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1667,0.0,0.0,7.5,Motivational,0.75
User_0332,5.1,0.49,-0.12,I want to improve but can't find the motivation to push forward.,Literature,"Teamwork, Time Management, Project Management",Intermediate,Flexible,Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.2333,0.0,2.0,6.5,Motivational,0.65
User_0333,9.7,0.77,0.01,Today was balanced. Making good progress overall.,Business,"Writing, Data Analysis",Expert,"Morning, Flexible, Afternoon",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,None,0.0
User_0334,5.8,0.46,0.04,I keep procrastinating and need someone to hold me accountable.,Mathematics,"Presentation, Data Analysis",Advanced,"Weekends, Flexible",Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0.0,0.0,6.5,Motivational,0.65
User_0335,9.1,0.8,0.14,Feeling alright. Working through my tasks steadily.,Physics,"Research, Teamwork",Beginner,"Weekends, Evening, Afternoon",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0336,2.1,0.24,-0.15,I feel really overwhelmed lately and don't know how to cope.,Business,"Project Management, Python, Writing",Expert,Evening,Emotional,-0.5716,0.1429,0.0,0.1429,0.0,0.0,0.0,0.2333,7.5,5.0,0.0,Emotional,0.75
User_0337,2.8,0.17,-0.07,I feel really overwhelmed lately and don't know how to cope.,Mathematics,"Presentation, Teamwork, Critical Thinking, Machine Learning",Intermediate,"Evening, Flexible",Emotional,-0.5716,0.1429,0.0,0.1429,0.0,0.0,0.0,0.2333,6.0,3.0,1.0,Emotional,0.6
User_0338,6.2,0.53,-0.04,I have the knowledge but struggle with execution and drive.,Psychology,"Critical Thinking, Statistics, Time Management, Teamwork, Programming",Advanced,"Evening, Morning",Motivational,-0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.1333,0.0,2.0,7.5,Motivational,0.75
User_0339,6.5,0.63,0.13,Today was balanced. Making good progress overall.,Education,"Programming, Research, Time Management, Problem Solving, Leadership",Expert,"Night, Weekends, Morning",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,Motivational,0.3
User_0340,4.7,0.41,-0.18,I need help organizing my study plan and understanding the material.,Business,"Problem Solving, Critical Thinking, Teamwork, Python, Communication",Beginner,Evening,Academic,-0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2333,0.0,4.0,5.0,Motivational,0.5
User_0341,6.9,0.7,0.05,Today was balanced. Making good progress overall.,Business,"Research, Machine Learning, Communication, Writing",Intermediate,"Flexible, Afternoon, Night",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,Motivational,0.3
User_0342,5.3,0.42,-0.14,I'm struggling to understand the core concepts in my coursework.,Engineering,"Writing, Programming, Statistics, Teamwork",Expert,Flexible,Academic,-0.6668,0.1667,0.0,0.1667,0.5,0.0,0.0,0.2,4.0,4.0,4.0,Emotional,0.4
User_0343,7.6,0.9,0.03,Pretty good day. Focused and productive.,Business,"Leadership, Machine Learning, Communication, Time Management",Advanced,Weekends,None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0344,9.9,0.88,0.09,Things are going okay. Just checking in today.,Data Science,"Critical Thinking, Problem Solving",Expert,"Flexible, Afternoon",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0345,1.7,0.26,-0.15,I don't feel motivated at all and keep withdrawing from activities.,Engineering,"Machine Learning, Statistics, Problem Solving, Programming, Time Management",Advanced,"Afternoon, Weekends",Emotional,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,4.5,5.0,1.0,Academic,0.5
User_0346,5.2,0.49,-0.11,I failed my last assignment and don't know where to improve.,Physics,"Research, Data Analysis, Presentation, Problem Solving, Programming",Intermediate,"Evening, Night",Academic,-0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.2,0.0,4.0,5.0,Motivational,0.5
User_0347,5.2,0.6,0.02,"I feel neutral — not bad, just stuck and unmotivated.",Engineering,"Teamwork, Data Analysis, Research, Writing, Presentation",Expert,"Morning, Afternoon",Motivational,-0.8,0.2,0.0,0.2,0.0,0.0,0.4,0.1667,4.0,0.0,5.5,Motivational,0.55
User_0348,6.9,0.7,0.17,Had a normal day. Nothing special to report.,Biology,"Critical Thinking, Teamwork, Machine Learning, Python",Beginner,"Morning, Afternoon",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,3.0,Motivational,0.3
User_0349,6.5,0.95,0.19,Today was balanced. Making good progress overall.,Business,"Problem Solving, Time Management, Critical Thinking, Programming",Expert,"Evening, Morning",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,Motivational,0.3
User_0350,4.9,0.48,-0.08,I need a study partner who can explain things differently.,Biology,"Problem Solving, Project Management, Critical Thinking, Leadership",Advanced,"Night, Morning, Flexible",Academic,-0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.2,0.0,2.0,6.0,Motivational,0.6
User_0351,8.6,0.88,0.12,Pretty good day. Focused and productive.,Education,"Teamwork, Statistics, Time Management, Writing, Problem Solving",Advanced,Evening,None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0352,4.3,0.33,-0.1,I lack the energy to begin my tasks even though I understand them.,Physics,"Presentation, Machine Learning, Critical Thinking, Leadership",Beginner,"Afternoon, Flexible",Motivational,-0.0,0.0,0.0,0.0,0.1429,0.0,0.1429,0.2333,0.0,5.0,5.5,Motivational,0.55
User_0353,5.1,0.5,-0.23,I need help organizing my study plan and understanding the material.,Psychology,"Statistics, Time Management, Teamwork, Leadership, Critical Thinking",Expert,Morning,Academic,-0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2333,0.0,4.0,5.0,Motivational,0.5
User_0354,2.6,0.16,-0.29,I don't feel motivated at all and keep withdrawing from activities.,Literature,"Research, Time Management, Presentation, Communication",Intermediate,"Flexible, Afternoon",Emotional,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,4.5,5.0,1.0,Academic,0.5
User_0355,5.5,0.41,-0.0,I need a push to stay consistent with my goals.,Physics,"Teamwork, Critical Thinking, Communication, Time Management, Leadership",Intermediate,Flexible,Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1667,0.0,0.0,6.5,Motivational,0.65
User_0356,4.4,0.25,-0.05,I keep procrastinating and need someone to hold me accountable.,Business,"Critical Thinking, Research, Programming, Statistics, Leadership",Advanced,"Evening, Night",Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0.0,3.0,5.5,Motivational,0.55
User_0357,5.5,0.53,-0.04,I want to improve but can't find the motivation to push forward.,Biology,"Critical Thinking, Python, Presentation, Leadership, Programming",Advanced,"Morning, Night",Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.2333,0.0,0.0,7.5,Motivational,0.75
User_0358,6.3,0.85,0.1,Everything is fine. Learning and growing steadily.,Data Science,"Data Analysis, Research, Writing, Presentation, Project Management",Advanced,"Night, Afternoon",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,3.0,Motivational,0.3
User_0359,5.6,0.47,-0.1,I have the knowledge but struggle with execution and drive.,Data Science,"Data Analysis, Research, Statistics, Writing",Beginner,Evening,Motivational,-0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.1333,0.0,2.0,7.5,Motivational,0.75
User_0360,4.3,0.4,-0.1,My grades have been dropping and I feel academically behind.,Business,"Writing, Python",Advanced,"Morning, Afternoon, Flexible",Academic,-0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1667,0.0,5.0,4.0,Academic,0.5
User_0361,4.0,0.26,-0.1,I don't feel motivated at all and keep withdrawing from activities.,Psychology,"Leadership, Research",Expert,"Night, Evening",Emotional,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,3.0,3.0,2.0,Emotional,0.3
User_0362,1.5,0.41,-0.24,Today was hard. I felt very lonely and couldn't concentrate.,Psychology,"Communication, Programming",Expert,"Morning, Weekends",Emotional,-1.0,0.3333,0.0,0.3333,0.0,0.1667,0.0,0.2,8.5,2.0,2.0,Emotional,0.85
User_0363,1.6,0.36,-0.28,I feel hopeless about my progress and don't see a way forward.,Mathematics,"Data Analysis, Programming, Leadership",Beginner,Flexible,Emotional,-0.5716,0.1429,0.0,0.1429,0.0,0.0,0.0,0.2333,6.0,5.0,0.0,Emotional,0.6
User_0364,7.9,0.72,0.07,Things are going okay. Just checking in today.,Literature,"Time Management, Problem Solving, Writing, Project Management",Advanced,"Morning, Weekends, Flexible",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0365,5.3,0.29,-0.2,I'm struggling to understand the core concepts in my coursework.,Mathematics,"Project Management, Data Analysis, Problem Solving",Advanced,Afternoon,Academic,-0.6668,0.1667,0.0,0.1667,0.5,0.0,0.0,0.2,5.5,8.0,2.0,Academic,0.8
User_0366,6.4,0.85,0.19,Things are going okay. Just checking in today.,Education,"Problem Solving, Programming, Statistics",Expert,Afternoon,None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,3.0,Motivational,0.3
User_0367,1.7,0.44,-0.1,I don't feel motivated at all and keep withdrawing from activities.,Business,"Presentation, Critical Thinking, Programming",Expert,Afternoon,Emotional,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,3.0,0.0,4.0,Motivational,0.4
User_0368,9.6,0.79,0.09,Everything is fine. Learning and growing steadily.,Engineering,"Presentation, Data Analysis",Advanced,"Flexible, Afternoon",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0369,8.1,0.78,0.16,Doing well. Staying on track with my goals.,Engineering,"Critical Thinking, Problem Solving, Teamwork",Beginner,"Night, Evening, Afternoon",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1667,0.0,0.0,2.5,Motivational,0.25
User_0370,6.8,0.87,0.15,Feeling alright. Working through my tasks steadily.,Computer Science,"Presentation, Writing, Python, Machine Learning, Problem Solving",Expert,"Afternoon, Evening, Morning",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,3.0,Motivational,0.3
User_0371,6.2,0.32,-0.05,I lack the energy to begin my tasks even though I understand them.,Business,"Project Management, Problem Solving, Statistics, Programming, Critical Thinking",Intermediate,"Morning, Flexible, Afternoon",Motivational,-0.0,0.0,0.0,0.0,0.1429,0.0,0.1429,0.2333,0.0,6.0,5.5,Academic,0.6
User_0372,2.8,0.12,-0.07,I feel hopeless about my progress and don't see a way forward.,Education,"Project Management, Leadership, Critical Thinking, Machine Learning, Presentation",Intermediate,"Morning, Evening",Emotional,-0.5716,0.1429,0.0,0.1429,0.0,0.0,0.0,0.2333,6.0,3.0,1.0,Emotional,0.6
User_0373,8.1,0.89,0.17,Had a normal day. Nothing special to report.,Mathematics,"Programming, Project Management, Python, Problem Solving, Critical Thinking",Advanced,"Night, Evening, Morning",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0374,4.1,0.33,-0.2,I need help organizing my study plan and understanding the material.,Data Science,"Statistics, Presentation",Expert,Weekends,Academic,-0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2333,1.5,7.0,3.0,Academic,0.7
User_0375,8.2,0.8,0.13,Things are manageable. Looking forward to improving more.,Mathematics,"Project Management, Leadership, Presentation, Time Management",Intermediate,"Morning, Afternoon",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0376,5.4,0.32,0.0,I need someone to inspire me and keep me on track.,Business,"Teamwork, Problem Solving, Data Analysis, Project Management",Intermediate,"Flexible, Evening",Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1667,0.0,4.0,4.5,Motivational,0.45
User_0377,4.0,0.59,-0.11,"I feel neutral — not bad, just stuck and unmotivated.",Physics,"Data Analysis, Python, Presentation, Teamwork, Communication",Advanced,"Morning, Weekends, Afternoon",Motivational,-0.8,0.2,0.0,0.2,0.0,0.0,0.4,0.1667,7.0,2.0,3.5,Emotional,0.7
User_0378,2.1,0.3,-0.24,I'm really stressed and feeling disconnected from everyone.,Biology,"Statistics, Python, Leadership",Advanced,"Afternoon, Flexible",Emotional,-1.0,0.2857,0.0,0.2857,0.0,0.1429,0.0,0.2333,10.0,5.0,0.0,Emotional,1.0
User_0379,2.8,0.21,-0.12,Today was hard. I felt very lonely and couldn't concentrate.,Education,"Machine Learning, Research, Presentation, Statistics, Problem Solving",Beginner,"Afternoon, Night",Emotional,-1.0,0.3333,0.0,0.3333,0.0,0.1667,0.0,0.2,10.0,5.0,0.0,Emotional,1.0
User_0380,2.9,0.32,-0.29,I feel really overwhelmed lately and don't know how to cope.,Computer Science,"Problem Solving, Teamwork, Data Analysis, Programming",Beginner,Afternoon,Emotional,-0.5716,0.1429,0.0,0.1429,0.0,0.0,0.0,0.2333,7.5,5.0,0.0,Emotional,0.75
User_0381,5.7,0.6,0.04,I lack the energy to begin my tasks even though I understand them.,Data Science,"Problem Solving, Critical Thinking, Presentation",Beginner,Afternoon,Motivational,-0.0,0.0,0.0,0.0,0.1429,0.0,0.1429,0.2333,0.0,2.0,6.5,Motivational,0.65
User_0382,5.1,0.24,-0.17,I'm falling behind on deadlines and need academic guidance.,Literature,"Programming, Data Analysis, Writing, Time Management",Beginner,"Morning, Night",Academic,-0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.2333,1.5,8.0,3.0,Academic,0.8
User_0383,3.7,0.42,-0.19,I failed my last assignment and don't know where to improve.,Psychology,"Critical Thinking, Research, Leadership, Data Analysis, Project Management",Intermediate,"Afternoon, Weekends, Flexible",Academic,-0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.2,3.0,4.0,3.0,Academic,0.4
User_0384,4.0,0.32,-0.05,I'm feeling burnt out and emotionally drained.,Literature,"Problem Solving, Time Management, Research, Teamwork, Presentation",Intermediate,"Flexible, Morning, Evening",Emotional,-1.0,0.4,0.0,0.4,0.0,0.0,0.0,0.1667,7.0,3.0,1.0,Emotional,0.7
User_0385,4.0,0.4,-0.23,I'm struggling to understand the core concepts in my coursework.,Physics,"Time Management, Teamwork",Advanced,Afternoon,Academic,-0.6668,0.1667,0.0,0.1667,0.5,0.0,0.0,0.2,7.0,7.0,0.0,Emotional,0.7
User_0386,4.4,0.31,-0.18,My grades have been dropping and I feel academically behind.,Education,"Teamwork, Time Management, Communication",Beginner,Evening,Academic,-0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1667,1.5,7.0,3.0,Academic,0.7
User_0387,4.6,0.47,-0.14,I can't grasp the mathematical concepts no matter how hard I try.,Data Science,"Critical Thinking, Leadership, Machine Learning, Presentation",Beginner,Flexible,Academic,-0.5716,0.1429,0.0,0.1429,0.1429,0.0,0.0,0.2333,3.0,4.0,4.0,Academic,0.4
User_0388,3.7,0.38,-0.12,I need a study partner who can explain things differently.,Computer Science,"Research, Programming, Presentation, Machine Learning",Beginner,"Morning, Night",Academic,-0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.2,3.0,7.0,1.0,Academic,0.7
User_0389,2.5,0.31,-0.28,I feel hopeless about my progress and don't see a way forward.,Computer Science,"Teamwork, Project Management, Data Analysis, Research",Advanced,"Weekends, Morning",Emotional,-0.5716,0.1429,0.0,0.1429,0.0,0.0,0.0,0.2333,7.5,5.0,0.0,Emotional,0.75
User_0390,9.0,0.61,0.14,Doing well. Staying on track with my goals.,Data Science,"Python, Research",Expert,"Evening, Flexible, Night",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1667,0.0,0.0,2.5,Motivational,0.25
User_0391,4.6,0.37,-0.07,I keep procrastinating and need someone to hold me accountable.,Engineering,"Programming, Python, Project Management, Communication",Advanced,"Morning, Weekends",Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2,0.0,3.0,5.5,Motivational,0.55
User_0392,3.7,0.22,-0.16,I feel hopeless about my progress and don't see a way forward.,Literature,"Data Analysis, Research, Machine Learning",Advanced,Night,Emotional,-0.5716,0.1429,0.0,0.1429,0.0,0.0,0.0,0.2333,7.5,5.0,0.0,Emotional,0.75
User_0393,6.5,0.49,-0.22,I need help organizing my study plan and understanding the material.,Education,"Teamwork, Writing, Communication",Expert,"Flexible, Weekends, Afternoon",Academic,-0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2333,0.0,4.0,5.0,Motivational,0.5
User_0394,5.9,0.56,-0.07,I need a push to stay consistent with my goals.,Mathematics,"Writing, Problem Solving",Beginner,Flexible,Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1667,0.0,0.0,7.5,Motivational,0.75
User_0395,5.9,0.46,-0.1,I want to improve but can't find the motivation to push forward.,Physics,"Writing, Programming, Research, Statistics",Beginner,Afternoon,Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.2333,0.0,0.0,7.5,Motivational,0.75
User_0396,4.1,0.29,-0.16,I need help organizing my study plan and understanding the material.,Engineering,"Problem Solving, Statistics",Advanced,"Night, Afternoon, Flexible",Academic,-0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2333,1.5,7.0,3.0,Academic,0.7
User_0397,4.2,0.38,-0.21,My grades have been dropping and I feel academically behind.,Engineering,"Data Analysis, Programming",Expert,Evening,Academic,-0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1667,0.0,7.0,3.0,Academic,0.7
User_0398,3.3,0.31,-0.09,I don't feel motivated at all and keep withdrawing from activities.,Psychology,"Teamwork, Machine Learning, Leadership, Presentation, Problem Solving",Expert,"Afternoon, Night",Emotional,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,3.0,3.0,2.0,Emotional,0.3
User_0399,8.1,0.76,0.15,Pretty good day. Focused and productive.,Education,"Critical Thinking, Statistics",Intermediate,"Night, Morning",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0400,2.8,0.12,-0.17,I've been struggling with anxiety and can't focus on anything.,Engineering,"Leadership, Data Analysis, Communication, Programming",Advanced,"Afternoon, Night",Emotional,-0.6668,0.1667,0.0,0.1667,0.0,0.0,0.0,0.2,8.5,5.0,0.0,Emotional,0.85
User_0401,7.6,0.73,0.0,Things are manageable. Looking forward to improving more.,Physics,"Presentation, Critical Thinking",Intermediate,Afternoon,None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
User_0402,3.8,0.31,-0.18,I'm falling behind on deadlines and need academic guidance.,Physics,"Communication, Problem Solving",Beginner,"Flexible, Afternoon, Morning",Academic,-0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.2333,4.5,7.0,1.0,Academic,0.7
User_0403,5.8,0.17,-0.19,I don't understand how to approach the research methodology.,Literature,"Python, Programming, Writing, Problem Solving, Machine Learning",Intermediate,"Afternoon, Flexible, Weekends",Academic,-0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1667,1.5,8.0,3.0,Academic,0.8
User_0404,4.0,0.42,-0.05,I know what I need to do but I just can't get myself started.,Psychology,"Time Management, Writing",Advanced,Morning,Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0,4.0,Motivational,0.4
User_0405,8.4,0.6,0.18,Everything is fine. Learning and growing steadily.,Engineering,"Machine Learning, Project Management, Leadership",Beginner,"Night, Flexible",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,3.0,Motivational,0.3
User_0406,5.5,0.44,-0.19,I failed my last assignment and don't know where to improve.,Computer Science,"Writing, Python, Project Management",Beginner,"Morning, Afternoon",Academic,-0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.2,0.0,4.0,5.0,Motivational,0.5
User_0407,3.2,0.23,-0.29,I'm really stressed and feeling disconnected from everyone.,Mathematics,"Writing, Time Management, Project Management, Communication, Machine Learning",Expert,"Flexible, Weekends, Afternoon",Emotional,-1.0,0.2857,0.0,0.2857,0.0,0.1429,0.0,0.2333,10.0,5.0,0.0,Emotional,1.0
User_0408,4.3,0.49,-0.1,I need a push to stay consistent with my goals.,Business,"Teamwork, Statistics, Programming, Data Analysis, Critical Thinking",Expert,Evening,Motivational,-0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1667,0.0,0.0,7.5,Motivational,0.75
User_0409,5.7,0.36,-0.09,I can't grasp the mathematical concepts no matter how hard I try.,Engineering,"Statistics, Machine Learning",Expert,"Flexible, Weekends, Morning",Academic,-0.5716,0.1429,0.0,0.1429,0.1429,0.0,0.0,0.2333,3.0,6.0,3.0,Academic,0.6
User_0410,8.1,0.85,0.1,Feeling alright. Working through my tasks steadily.,Education,"Communication, Critical Thinking, Machine Learning, Programming",Expert,"Afternoon, Weekends",None,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,1.0,None,0.0
